# observation_id: ca3ed6e2-7e49-11e9-9029-0a580a8003e9
# metadata: https://api.solarforecastarbiter.org/observations/ca3ed6e2-7e49-11e9-9029-0a580a8003e9/metadata
timestamp,value,quality_flag
20180808T21:45:00+0000,142.0,2
20180808T21:50:00+0000,186.0,2
20180808T21:55:00+0000,70.0,2
20180808T22:00:00+0000,56.0,2
20180808T22:05:00+0000,43.0,2
20180808T22:10:00+0000,34.0,2
20180808T22:15:00+0000,31.0,2
20180808T22:20:00+0000,29.0,2
20180808T22:25:00+0000,28.0,2
20180808T22:30:00+0000,27.0,2
20180808T22:35:00+0000,27.0,2
20180808T22:40:00+0000,26.0,2
20180808T22:45:00+0000,22.0,2
20180808T22:50:00+0000,15.0,2
20180808T22:55:00+0000,8.0,2
20180808T23:00:00+0000,2.0,2
20180808T23:05:00+0000,0.0,2
20180808T23:10:00+0000,0.0,2
20180808T23:15:00+0000,0.0,2
20180808T23:20:00+0000,0.0,2
20180808T23:25:00+0000,0.0,2
20180808T23:30:00+0000,0.0,2
20180808T23:35:00+0000,0.0,18
20180808T23:40:00+0000,0.0,18
20180808T23:45:00+0000,0.0,18
20180808T23:50:00+0000,0.0,18
20180808T23:55:00+0000,0.0,18
20180809T00:00:00+0000,0.0,18
20180809T00:05:00+0000,0.0,18
20180809T00:10:00+0000,0.0,18
20180809T00:15:00+0000,0.0,18
20180809T00:20:00+0000,0.0,18
20180809T00:25:00+0000,0.0,18
20180809T00:30:00+0000,0.0,18
20180809T00:35:00+0000,0.0,18
20180809T00:40:00+0000,0.0,18
20180809T00:45:00+0000,0.0,18
20180809T00:50:00+0000,0.0,18
20180809T00:55:00+0000,0.0,18
20180809T01:00:00+0000,0.0,18
20180809T01:05:00+0000,0.0,18
20180809T01:10:00+0000,0.0,18
20180809T01:15:00+0000,0.0,18
20180809T01:20:00+0000,0.0,18
20180809T01:25:00+0000,0.0,18
20180809T01:30:00+0000,0.0,18
20180809T01:35:00+0000,0.0,18
20180809T01:40:00+0000,0.0,18
20180809T01:45:00+0000,0.0,18
20180809T01:50:00+0000,0.0,18
20180809T01:55:00+0000,0.0,18
20180809T02:00:00+0000,0.0,18
20180809T02:05:00+0000,0.0,18
20180809T02:10:00+0000,0.0,18
20180809T02:15:00+0000,0.0,18
20180809T02:20:00+0000,0.0,18
20180809T02:25:00+0000,0.0,18
20180809T02:30:00+0000,0.0,18
20180809T02:35:00+0000,0.0,18
20180809T02:40:00+0000,0.0,18
20180809T02:45:00+0000,0.0,18
20180809T02:50:00+0000,0.0,18
20180809T02:55:00+0000,0.0,18
20180809T03:00:00+0000,0.0,18
20180809T03:05:00+0000,0.0,18
20180809T03:10:00+0000,0.0,18
20180809T03:15:00+0000,0.0,18
20180809T03:20:00+0000,0.0,18
20180809T03:25:00+0000,0.0,18
20180809T03:30:00+0000,0.0,18
20180809T03:35:00+0000,0.0,18
20180809T03:40:00+0000,0.0,18
20180809T03:45:00+0000,0.0,18
20180809T03:50:00+0000,0.0,18
20180809T03:55:00+0000,0.0,18
20180809T04:00:00+0000,0.0,18
20180809T04:05:00+0000,0.0,18
20180809T04:10:00+0000,0.0,18
20180809T04:15:00+0000,0.0,18
20180809T04:20:00+0000,0.0,18
20180809T04:25:00+0000,0.0,18
20180809T04:30:00+0000,0.0,18
20180809T04:35:00+0000,0.0,18
20180809T04:40:00+0000,0.0,18
20180809T04:45:00+0000,0.0,18
20180809T04:50:00+0000,0.0,18
20180809T04:55:00+0000,0.0,18
20180809T05:00:00+0000,0.0,18
20180809T05:05:00+0000,0.0,18
20180809T05:10:00+0000,0.0,18
20180809T05:15:00+0000,0.0,18
20180809T05:20:00+0000,0.0,18
20180809T05:25:00+0000,0.0,18
20180809T05:30:00+0000,0.0,18
20180809T05:35:00+0000,0.0,18
20180809T05:40:00+0000,0.0,18
20180809T05:45:00+0000,0.0,18
20180809T05:50:00+0000,0.0,18
20180809T05:55:00+0000,0.0,18
20180809T06:00:00+0000,0.0,18
20180809T06:05:00+0000,0.0,18
20180809T06:10:00+0000,0.0,18
20180809T06:15:00+0000,0.0,18
20180809T06:20:00+0000,0.0,18
20180809T06:25:00+0000,0.0,18
20180809T06:30:00+0000,0.0,18
20180809T06:35:00+0000,0.0,18
20180809T06:40:00+0000,0.0,18
20180809T06:45:00+0000,0.0,18
20180809T06:50:00+0000,0.0,18
20180809T06:55:00+0000,0.0,18
20180809T07:00:00+0000,0.0,18
20180809T07:05:00+0000,0.0,18
20180809T07:10:00+0000,0.0,18
20180809T07:15:00+0000,0.0,18
20180809T07:20:00+0000,0.0,18
20180809T07:25:00+0000,0.0,18
20180809T07:30:00+0000,0.0,18
20180809T07:35:00+0000,0.0,18
20180809T07:40:00+0000,0.0,18
20180809T07:45:00+0000,0.0,18
20180809T07:50:00+0000,0.0,18
20180809T07:55:00+0000,0.0,18
20180809T08:00:00+0000,0.0,18
20180809T08:05:00+0000,0.0,18
20180809T08:10:00+0000,0.0,18
20180809T08:15:00+0000,0.0,18
20180809T08:20:00+0000,0.0,18
20180809T08:25:00+0000,0.0,18
20180809T08:30:00+0000,0.0,18
20180809T08:35:00+0000,0.0,18
20180809T08:40:00+0000,0.0,18
20180809T08:45:00+0000,0.0,18
20180809T08:50:00+0000,0.0,18
20180809T08:55:00+0000,0.0,18
20180809T09:00:00+0000,0.0,18
20180809T09:05:00+0000,0.0,18
20180809T09:10:00+0000,0.0,18
20180809T09:15:00+0000,0.0,18
20180809T09:20:00+0000,0.0,18
20180809T09:25:00+0000,0.0,18
20180809T09:30:00+0000,0.0,18
20180809T09:35:00+0000,0.0,18
20180809T09:40:00+0000,0.0,18
20180809T09:45:00+0000,0.0,18
20180809T09:50:00+0000,0.0,18
20180809T09:55:00+0000,0.0,18
20180809T10:00:00+0000,0.0,18
20180809T10:05:00+0000,0.0,18
20180809T10:10:00+0000,0.0,2
20180809T10:15:00+0000,0.0,2
20180809T10:20:00+0000,0.0,2
20180809T10:25:00+0000,0.0,2
20180809T10:30:00+0000,1.0,2
20180809T10:35:00+0000,6.0,2
20180809T10:40:00+0000,9.0,2
20180809T10:45:00+0000,10.0,2
20180809T10:50:00+0000,15.0,2
20180809T10:55:00+0000,18.0,2
20180809T11:00:00+0000,17.0,2
20180809T11:05:00+0000,15.0,2
20180809T11:10:00+0000,15.0,2
20180809T11:15:00+0000,16.0,2
20180809T11:20:00+0000,18.0,2
20180809T11:25:00+0000,23.0,2
20180809T11:30:00+0000,32.0,2
20180809T11:35:00+0000,44.0,2
20180809T11:40:00+0000,48.0,2
20180809T11:45:00+0000,55.0,2
20180809T11:50:00+0000,65.0,2
20180809T11:55:00+0000,73.0,2
20180809T12:00:00+0000,84.0,2
20180809T12:05:00+0000,122.0,2
20180809T12:10:00+0000,137.0,2
20180809T12:15:00+0000,121.0,2
20180809T12:20:00+0000,125.0,2
20180809T12:25:00+0000,122.0,2
20180809T12:30:00+0000,126.0,2
20180809T12:35:00+0000,153.0,2
20180809T12:40:00+0000,177.0,2
20180809T12:45:00+0000,220.0,2
20180809T12:50:00+0000,204.0,2
20180809T12:55:00+0000,272.0,2
20180809T13:00:00+0000,248.0,2
20180809T13:05:00+0000,297.0,2
20180809T13:10:00+0000,258.0,2
20180809T13:15:00+0000,279.0,2
20180809T13:20:00+0000,352.0,2
20180809T13:25:00+0000,315.0,2
20180809T13:30:00+0000,364.0,2
20180809T13:35:00+0000,566.0,2
20180809T13:40:00+0000,328.0,2
20180809T13:45:00+0000,223.0,2
20180809T13:50:00+0000,237.0,2
20180809T13:55:00+0000,229.0,2
20180809T14:00:00+0000,268.0,2
20180809T14:05:00+0000,280.0,2
20180809T14:10:00+0000,551.0,2
20180809T14:15:00+0000,709.0,2
20180809T14:20:00+0000,702.0,2
20180809T14:25:00+0000,711.0,2
20180809T14:30:00+0000,716.0,2
20180809T14:35:00+0000,722.0,2
20180809T14:40:00+0000,723.0,2
20180809T14:45:00+0000,729.0,2
20180809T14:50:00+0000,744.0,2
20180809T14:55:00+0000,741.0,2
20180809T15:00:00+0000,763.0,2
20180809T15:05:00+0000,795.0,2
20180809T15:10:00+0000,789.0,2
20180809T15:15:00+0000,744.0,2
20180809T15:20:00+0000,873.0,2
20180809T15:25:00+0000,691.0,2
20180809T15:30:00+0000,827.0,2
20180809T15:35:00+0000,533.0,2
20180809T15:40:00+0000,792.0,2
20180809T15:45:00+0000,763.0,2
20180809T15:50:00+0000,760.0,2
20180809T15:55:00+0000,701.0,2
20180809T16:00:00+0000,874.0,2
20180809T16:05:00+0000,868.0,2
20180809T16:10:00+0000,760.0,2
20180809T16:15:00+0000,442.0,2
20180809T16:20:00+0000,819.0,2
20180809T16:25:00+0000,896.0,2
20180809T16:30:00+0000,901.0,2
20180809T16:35:00+0000,799.0,2
20180809T16:40:00+0000,492.0,2
20180809T16:45:00+0000,746.0,2
20180809T16:50:00+0000,887.0,2
20180809T16:55:00+0000,824.0,2
20180809T17:00:00+0000,923.0,2
20180809T17:05:00+0000,566.0,2
20180809T17:10:00+0000,253.0,2
20180809T17:15:00+0000,771.0,2
20180809T17:20:00+0000,771.0,2
20180809T17:25:00+0000,723.0,2
20180809T17:30:00+0000,826.0,2
20180809T17:35:00+0000,696.0,2
20180809T17:40:00+0000,629.0,2
20180809T17:45:00+0000,629.0,2
20180809T17:50:00+0000,373.0,2
20180809T17:55:00+0000,603.0,2
20180809T18:00:00+0000,830.0,2
20180809T18:05:00+0000,742.0,2
20180809T18:10:00+0000,690.0,2
20180809T18:15:00+0000,832.0,2
20180809T18:20:00+0000,824.0,2
20180809T18:25:00+0000,770.0,2
20180809T18:30:00+0000,779.0,2
20180809T18:35:00+0000,774.0,2
20180809T18:40:00+0000,714.0,2
20180809T18:45:00+0000,680.0,2
20180809T18:50:00+0000,797.0,2
20180809T18:55:00+0000,791.0,2
20180809T19:00:00+0000,761.0,2
20180809T19:05:00+0000,747.0,2
20180809T19:10:00+0000,726.0,2
20180809T19:15:00+0000,708.0,2
20180809T19:20:00+0000,689.0,2
20180809T19:25:00+0000,679.0,2
20180809T19:30:00+0000,697.0,2
20180809T19:35:00+0000,670.0,2
20180809T19:40:00+0000,668.0,2
20180809T19:45:00+0000,458.0,2
20180809T19:50:00+0000,649.0,2
20180809T19:55:00+0000,648.0,2
20180809T20:00:00+0000,296.0,2
20180809T20:05:00+0000,104.0,2
20180809T20:10:00+0000,286.0,2
20180809T20:15:00+0000,352.0,2
20180809T20:20:00+0000,678.0,514
20180809T20:25:00+0000,656.0,514
20180809T20:30:00+0000,530.0,2
20180809T20:35:00+0000,428.0,2
20180809T20:40:00+0000,594.0,514
20180809T20:45:00+0000,544.0,514
20180809T20:50:00+0000,494.0,2
20180809T20:55:00+0000,493.0,2
20180809T21:00:00+0000,469.0,2
20180809T21:05:00+0000,457.0,2
20180809T21:10:00+0000,448.0,514
20180809T21:15:00+0000,413.0,2
20180809T21:20:00+0000,390.0,2
20180809T21:25:00+0000,373.0,2
20180809T21:30:00+0000,372.0,2
20180809T21:35:00+0000,353.0,2
20180809T21:40:00+0000,326.0,2
20180809T21:45:00+0000,301.0,2
20180809T21:50:00+0000,285.0,2
20180809T21:55:00+0000,263.0,2
20180809T22:00:00+0000,245.0,2
20180809T22:05:00+0000,228.0,2
20180809T22:10:00+0000,139.0,2
20180809T22:15:00+0000,47.0,2
20180809T22:20:00+0000,39.0,2
20180809T22:25:00+0000,27.0,2
20180809T22:30:00+0000,22.0,2
20180809T22:35:00+0000,20.0,2
20180809T22:40:00+0000,18.0,2
20180809T22:45:00+0000,16.0,2
20180809T22:50:00+0000,14.0,2
20180809T22:55:00+0000,12.0,2
20180809T23:00:00+0000,10.0,2
20180809T23:05:00+0000,8.0,2
20180809T23:10:00+0000,7.0,2
20180809T23:15:00+0000,5.0,2
20180809T23:20:00+0000,3.0,2
20180809T23:25:00+0000,2.0,2
20180809T23:30:00+0000,0.0,2
20180809T23:35:00+0000,0.0,18
20180809T23:40:00+0000,0.0,18
20180809T23:45:00+0000,0.0,18
20180809T23:50:00+0000,0.0,18
20180809T23:55:00+0000,0.0,18
20180810T00:00:00+0000,0.0,18
20180810T00:05:00+0000,0.0,18
20180810T00:10:00+0000,0.0,18
20180810T00:15:00+0000,0.0,18
20180810T00:20:00+0000,0.0,18
20180810T00:25:00+0000,0.0,18
20180810T00:30:00+0000,0.0,18
20180810T00:35:00+0000,0.0,18
20180810T00:40:00+0000,0.0,18
20180810T00:45:00+0000,0.0,18
20180810T00:50:00+0000,0.0,18
20180810T00:55:00+0000,0.0,18
20180810T01:00:00+0000,0.0,18
20180810T01:05:00+0000,0.0,18
20180810T01:10:00+0000,0.0,18
20180810T01:15:00+0000,0.0,18
20180810T01:20:00+0000,0.0,18
20180810T01:25:00+0000,0.0,18
20180810T01:30:00+0000,0.0,18
20180810T01:35:00+0000,0.0,18
20180810T01:40:00+0000,0.0,18
20180810T01:45:00+0000,0.0,18
20180810T01:50:00+0000,0.0,18
20180810T01:55:00+0000,0.0,18
20180810T02:00:00+0000,0.0,18
20180810T02:05:00+0000,0.0,18
20180810T02:10:00+0000,0.0,18
20180810T02:15:00+0000,0.0,18
20180810T02:20:00+0000,0.0,18
20180810T02:25:00+0000,0.0,18
20180810T02:30:00+0000,0.0,18
20180810T02:35:00+0000,0.0,18
20180810T02:40:00+0000,0.0,18
20180810T02:45:00+0000,0.0,18
20180810T02:50:00+0000,0.0,18
20180810T02:55:00+0000,0.0,18
20180810T03:00:00+0000,0.0,18
20180810T03:05:00+0000,0.0,18
20180810T03:10:00+0000,0.0,18
20180810T03:15:00+0000,0.0,18
20180810T03:20:00+0000,0.0,18
20180810T03:25:00+0000,0.0,18
20180810T03:30:00+0000,0.0,18
20180810T03:35:00+0000,0.0,18
20180810T03:40:00+0000,0.0,18
20180810T03:45:00+0000,0.0,18
20180810T03:50:00+0000,0.0,18
20180810T03:55:00+0000,0.0,18
20180810T04:00:00+0000,0.0,18
20180810T04:05:00+0000,0.0,18
20180810T04:10:00+0000,0.0,18
20180810T04:15:00+0000,0.0,18
20180810T04:20:00+0000,0.0,18
20180810T04:25:00+0000,0.0,18
20180810T04:30:00+0000,0.0,18
20180810T04:35:00+0000,0.0,18
20180810T04:40:00+0000,0.0,18
20180810T04:45:00+0000,0.0,18
20180810T04:50:00+0000,0.0,18
20180810T04:55:00+0000,0.0,18
20180810T05:00:00+0000,0.0,18
20180810T05:05:00+0000,0.0,18
20180810T05:10:00+0000,0.0,18
20180810T05:15:00+0000,0.0,18
20180810T05:20:00+0000,0.0,18
20180810T05:25:00+0000,0.0,18
20180810T05:30:00+0000,0.0,18
20180810T05:35:00+0000,0.0,18
20180810T05:40:00+0000,0.0,18
20180810T05:45:00+0000,0.0,18
20180810T05:50:00+0000,0.0,18
20180810T05:55:00+0000,0.0,18
20180810T06:00:00+0000,0.0,18
20180810T06:05:00+0000,0.0,18
20180810T06:10:00+0000,0.0,18
20180810T06:15:00+0000,0.0,18
20180810T06:20:00+0000,0.0,18
20180810T06:25:00+0000,0.0,18
20180810T06:30:00+0000,0.0,18
20180810T06:35:00+0000,0.0,18
20180810T06:40:00+0000,0.0,18
20180810T06:45:00+0000,0.0,18
20180810T06:50:00+0000,0.0,18
20180810T06:55:00+0000,0.0,18
20180810T07:00:00+0000,0.0,18
20180810T07:05:00+0000,0.0,18
20180810T07:10:00+0000,0.0,18
20180810T07:15:00+0000,0.0,18
20180810T07:20:00+0000,0.0,18
20180810T07:25:00+0000,0.0,18
20180810T07:30:00+0000,0.0,18
20180810T07:35:00+0000,0.0,18
20180810T07:40:00+0000,0.0,18
20180810T07:45:00+0000,0.0,18
20180810T07:50:00+0000,0.0,18
20180810T07:55:00+0000,0.0,18
20180810T08:00:00+0000,0.0,18
20180810T08:05:00+0000,0.0,18
20180810T08:10:00+0000,0.0,18
20180810T08:15:00+0000,0.0,18
20180810T08:20:00+0000,0.0,18
20180810T08:25:00+0000,0.0,18
20180810T08:30:00+0000,0.0,18
20180810T08:35:00+0000,0.0,18
20180810T08:40:00+0000,0.0,18
20180810T08:45:00+0000,0.0,18
20180810T08:50:00+0000,0.0,18
20180810T08:55:00+0000,0.0,18
20180810T09:00:00+0000,0.0,18
20180810T09:05:00+0000,0.0,18
20180810T09:10:00+0000,0.0,18
20180810T09:15:00+0000,0.0,18
20180810T09:20:00+0000,0.0,18
20180810T09:25:00+0000,0.0,18
20180810T09:30:00+0000,0.0,18
20180810T09:35:00+0000,0.0,18
20180810T09:40:00+0000,0.0,18
20180810T09:45:00+0000,0.0,18
20180810T09:50:00+0000,0.0,18
20180810T09:55:00+0000,0.0,18
20180810T10:00:00+0000,0.0,18
20180810T10:05:00+0000,0.0,18
20180810T10:10:00+0000,0.0,2
20180810T10:15:00+0000,2.0,2
20180810T10:20:00+0000,8.0,2
20180810T10:25:00+0000,20.0,2
20180810T10:30:00+0000,59.0,514
20180810T10:35:00+0000,71.0,514
20180810T10:40:00+0000,83.0,514
20180810T10:45:00+0000,97.0,514
20180810T10:50:00+0000,110.0,514
20180810T10:55:00+0000,123.0,2
20180810T11:00:00+0000,136.0,2
20180810T11:05:00+0000,150.0,2
20180810T11:10:00+0000,163.0,2
20180810T11:15:00+0000,176.0,2
20180810T11:20:00+0000,189.0,2
20180810T11:25:00+0000,203.0,2
20180810T11:30:00+0000,217.0,2
20180810T11:35:00+0000,232.0,2
20180810T11:40:00+0000,248.0,2
20180810T11:45:00+0000,263.0,2
20180810T11:50:00+0000,278.0,2
20180810T11:55:00+0000,294.0,2
20180810T12:00:00+0000,309.0,2
20180810T12:05:00+0000,325.0,2
20180810T12:10:00+0000,341.0,2
20180810T12:15:00+0000,356.0,2
20180810T12:20:00+0000,372.0,2
20180810T12:25:00+0000,387.0,2
20180810T12:30:00+0000,404.0,2
20180810T12:35:00+0000,417.0,2
20180810T12:40:00+0000,431.0,2
20180810T12:45:00+0000,445.0,2
20180810T12:50:00+0000,460.0,2
20180810T12:55:00+0000,473.0,2
20180810T13:00:00+0000,488.0,2
20180810T13:05:00+0000,500.0,2
20180810T13:10:00+0000,515.0,2
20180810T13:15:00+0000,528.0,2
20180810T13:20:00+0000,543.0,2
20180810T13:25:00+0000,555.0,2
20180810T13:30:00+0000,567.0,2
20180810T13:35:00+0000,580.0,2
20180810T13:40:00+0000,593.0,2
20180810T13:45:00+0000,606.0,2
20180810T13:50:00+0000,618.0,2
20180810T13:55:00+0000,629.0,2
20180810T14:00:00+0000,640.0,2
20180810T14:05:00+0000,651.0,2
20180810T14:10:00+0000,662.0,2
20180810T14:15:00+0000,673.0,2
20180810T14:20:00+0000,684.0,2
20180810T14:25:00+0000,693.0,2
20180810T14:30:00+0000,703.0,2
20180810T14:35:00+0000,714.0,2
20180810T14:40:00+0000,723.0,2
20180810T14:45:00+0000,734.0,2
20180810T14:50:00+0000,742.0,2
20180810T14:55:00+0000,755.0,2
20180810T15:00:00+0000,768.0,2
20180810T15:05:00+0000,780.0,2
20180810T15:10:00+0000,789.0,2
20180810T15:15:00+0000,790.0,2
20180810T15:20:00+0000,774.0,2
20180810T15:25:00+0000,811.0,2
20180810T15:30:00+0000,814.0,2
20180810T15:35:00+0000,815.0,2
20180810T15:40:00+0000,829.0,2
20180810T15:45:00+0000,833.0,2
20180810T15:50:00+0000,840.0,2
20180810T15:55:00+0000,841.0,2
20180810T16:00:00+0000,843.0,2
20180810T16:05:00+0000,851.0,2
20180810T16:10:00+0000,852.0,2
20180810T16:15:00+0000,857.0,2
20180810T16:20:00+0000,862.0,2
20180810T16:25:00+0000,863.0,2
20180810T16:30:00+0000,867.0,2
20180810T16:35:00+0000,865.0,2
20180810T16:40:00+0000,863.0,2
20180810T16:45:00+0000,875.0,2
20180810T16:50:00+0000,883.0,2
20180810T16:55:00+0000,886.0,2
20180810T17:00:00+0000,876.0,2
20180810T17:05:00+0000,892.0,2
20180810T17:10:00+0000,901.0,2
20180810T17:15:00+0000,869.0,2
20180810T17:20:00+0000,859.0,2
20180810T17:25:00+0000,858.0,2
20180810T17:30:00+0000,861.0,2
20180810T17:35:00+0000,858.0,2
20180810T17:40:00+0000,852.0,2
20180810T17:45:00+0000,847.0,2
20180810T17:50:00+0000,843.0,2
20180810T17:55:00+0000,841.0,2
20180810T18:00:00+0000,837.0,2
20180810T18:05:00+0000,835.0,2
20180810T18:10:00+0000,830.0,2
20180810T18:15:00+0000,824.0,2
20180810T18:20:00+0000,816.0,2
20180810T18:25:00+0000,810.0,2
20180810T18:30:00+0000,805.0,2
20180810T18:35:00+0000,798.0,2
20180810T18:40:00+0000,791.0,2
20180810T18:45:00+0000,784.0,2
20180810T18:50:00+0000,775.0,2
20180810T18:55:00+0000,766.0,2
20180810T19:00:00+0000,759.0,2
20180810T19:05:00+0000,752.0,2
20180810T19:10:00+0000,745.0,2
20180810T19:15:00+0000,735.0,2
20180810T19:20:00+0000,726.0,2
20180810T19:25:00+0000,716.0,2
20180810T19:30:00+0000,706.0,2
20180810T19:35:00+0000,696.0,2
20180810T19:40:00+0000,686.0,2
20180810T19:45:00+0000,674.0,2
20180810T19:50:00+0000,663.0,2
20180810T19:55:00+0000,652.0,2
20180810T20:00:00+0000,643.0,2
20180810T20:05:00+0000,622.0,2
20180810T20:10:00+0000,607.0,2
20180810T20:15:00+0000,581.0,2
20180810T20:20:00+0000,578.0,2
20180810T20:25:00+0000,563.0,2
20180810T20:30:00+0000,520.0,2
20180810T20:35:00+0000,482.0,2
20180810T20:40:00+0000,453.0,2
20180810T20:45:00+0000,405.0,2
20180810T20:50:00+0000,435.0,2
20180810T20:55:00+0000,365.0,2
20180810T21:00:00+0000,322.0,2
20180810T21:05:00+0000,369.0,2
20180810T21:10:00+0000,350.0,2
20180810T21:15:00+0000,311.0,2
20180810T21:20:00+0000,266.0,2
20180810T21:25:00+0000,254.0,2
20180810T21:30:00+0000,333.0,2
20180810T21:35:00+0000,297.0,2
20180810T21:40:00+0000,324.0,2
20180810T21:45:00+0000,284.0,2
20180810T21:50:00+0000,310.0,514
20180810T21:55:00+0000,329.0,514
20180810T22:00:00+0000,254.0,2
20180810T22:05:00+0000,229.0,2
20180810T22:10:00+0000,193.0,2
20180810T22:15:00+0000,57.0,2
20180810T22:20:00+0000,37.0,2
20180810T22:25:00+0000,33.0,2
20180810T22:30:00+0000,31.0,2
20180810T22:35:00+0000,31.0,2
20180810T22:40:00+0000,30.0,2
20180810T22:45:00+0000,29.0,2
20180810T22:50:00+0000,26.0,2
20180810T22:55:00+0000,24.0,2
20180810T23:00:00+0000,22.0,2
20180810T23:05:00+0000,21.0,2
20180810T23:10:00+0000,19.0,2
20180810T23:15:00+0000,17.0,2
20180810T23:20:00+0000,13.0,2
20180810T23:25:00+0000,9.0,2
20180810T23:30:00+0000,4.0,2
20180810T23:35:00+0000,1.0,18
20180810T23:40:00+0000,0.0,18
20180810T23:45:00+0000,0.0,18
20180810T23:50:00+0000,0.0,18
20180810T23:55:00+0000,0.0,18
20180811T00:00:00+0000,0.0,18
20180811T00:05:00+0000,0.0,18
20180811T00:10:00+0000,0.0,18
20180811T00:15:00+0000,0.0,18
20180811T00:20:00+0000,0.0,18
20180811T00:25:00+0000,0.0,18
20180811T00:30:00+0000,0.0,18
20180811T00:35:00+0000,0.0,18
20180811T00:40:00+0000,0.0,18
20180811T00:45:00+0000,0.0,18
20180811T00:50:00+0000,0.0,18
20180811T00:55:00+0000,0.0,18
20180811T01:00:00+0000,0.0,18
20180811T01:05:00+0000,0.0,18
20180811T01:10:00+0000,0.0,18
20180811T01:15:00+0000,0.0,18
20180811T01:20:00+0000,0.0,18
20180811T01:25:00+0000,0.0,18
20180811T01:30:00+0000,0.0,18
20180811T01:35:00+0000,0.0,18
20180811T01:40:00+0000,0.0,18
20180811T01:45:00+0000,0.0,18
20180811T01:50:00+0000,0.0,18
20180811T01:55:00+0000,0.0,18
20180811T02:00:00+0000,0.0,18
20180811T02:05:00+0000,0.0,18
20180811T02:10:00+0000,0.0,18
20180811T02:15:00+0000,0.0,18
20180811T02:20:00+0000,0.0,18
20180811T02:25:00+0000,0.0,18
20180811T02:30:00+0000,0.0,18
20180811T02:35:00+0000,0.0,18
20180811T02:40:00+0000,0.0,18
20180811T02:45:00+0000,0.0,18
20180811T02:50:00+0000,0.0,18
20180811T02:55:00+0000,0.0,18
20180811T03:00:00+0000,0.0,18
20180811T03:05:00+0000,0.0,18
20180811T03:10:00+0000,0.0,18
20180811T03:15:00+0000,0.0,18
20180811T03:20:00+0000,0.0,18
20180811T03:25:00+0000,0.0,18
20180811T03:30:00+0000,0.0,18
20180811T03:35:00+0000,0.0,18
20180811T03:40:00+0000,0.0,18
20180811T03:45:00+0000,0.0,18
20180811T03:50:00+0000,0.0,18
20180811T03:55:00+0000,0.0,18
20180811T04:00:00+0000,0.0,18
20180811T04:05:00+0000,0.0,18
20180811T04:10:00+0000,0.0,18
20180811T04:15:00+0000,0.0,18
20180811T04:20:00+0000,0.0,18
20180811T04:25:00+0000,0.0,18
20180811T04:30:00+0000,0.0,18
20180811T04:35:00+0000,0.0,18
20180811T04:40:00+0000,0.0,18
20180811T04:45:00+0000,0.0,18
20180811T04:50:00+0000,0.0,18
20180811T04:55:00+0000,0.0,18
20180811T05:00:00+0000,0.0,18
20180811T05:05:00+0000,0.0,18
20180811T05:10:00+0000,0.0,18
20180811T05:15:00+0000,0.0,18
20180811T05:20:00+0000,0.0,18
20180811T05:25:00+0000,0.0,18
20180811T05:30:00+0000,0.0,18
20180811T05:35:00+0000,0.0,18
20180811T05:40:00+0000,0.0,18
20180811T05:45:00+0000,0.0,18
20180811T05:50:00+0000,0.0,18
20180811T05:55:00+0000,0.0,18
20180811T06:00:00+0000,0.0,18
20180811T06:05:00+0000,0.0,18
20180811T06:10:00+0000,0.0,18
20180811T06:15:00+0000,0.0,18
20180811T06:20:00+0000,0.0,18
20180811T06:25:00+0000,0.0,18
20180811T06:30:00+0000,0.0,18
20180811T06:35:00+0000,0.0,18
20180811T06:40:00+0000,0.0,18
20180811T06:45:00+0000,0.0,18
20180811T06:50:00+0000,0.0,18
20180811T06:55:00+0000,0.0,18
20180811T07:00:00+0000,0.0,18
20180811T07:05:00+0000,0.0,18
20180811T07:10:00+0000,0.0,18
20180811T07:15:00+0000,0.0,18
20180811T07:20:00+0000,0.0,18
20180811T07:25:00+0000,0.0,18
20180811T07:30:00+0000,0.0,18
20180811T07:35:00+0000,0.0,18
20180811T07:40:00+0000,0.0,18
20180811T07:45:00+0000,0.0,18
20180811T07:50:00+0000,0.0,18
20180811T07:55:00+0000,0.0,18
20180811T08:00:00+0000,0.0,18
20180811T08:05:00+0000,0.0,18
20180811T08:10:00+0000,0.0,18
20180811T08:15:00+0000,0.0,18
20180811T08:20:00+0000,0.0,18
20180811T08:25:00+0000,0.0,18
20180811T08:30:00+0000,0.0,18
20180811T08:35:00+0000,0.0,18
20180811T08:40:00+0000,0.0,18
20180811T08:45:00+0000,0.0,18
20180811T08:50:00+0000,0.0,18
20180811T08:55:00+0000,0.0,18
20180811T09:00:00+0000,0.0,18
20180811T09:05:00+0000,0.0,18
20180811T09:10:00+0000,0.0,18
20180811T09:15:00+0000,0.0,18
20180811T09:20:00+0000,0.0,18
20180811T09:25:00+0000,0.0,18
20180811T09:30:00+0000,0.0,18
20180811T09:35:00+0000,0.0,18
20180811T09:40:00+0000,0.0,18
20180811T09:45:00+0000,0.0,18
20180811T09:50:00+0000,0.0,18
20180811T09:55:00+0000,0.0,18
20180811T10:00:00+0000,0.0,18
20180811T10:05:00+0000,0.0,18
20180811T10:10:00+0000,0.0,2
20180811T10:15:00+0000,0.0,2
20180811T10:20:00+0000,0.0,2
20180811T10:25:00+0000,0.0,2
20180811T10:30:00+0000,0.0,2
20180811T10:35:00+0000,3.0,2
